stargazers_count,pushed_days_ago,created_days_ago,count_files,commits,ql,count_developers,count_methods,forks_count,origin,address,default_branch,updated_days_ago,exception,files,methods,is_sparql,n_sha_query,active_developers,active_files,active_methods,query_activity,query_commits
0,25,39,1062.0,128.0,cypher,9.0,3758.0,0,org.neo4j+neo4j-filename:pom.xml,nli2code/TaskExtraction,master,39,,1062.0,3758.0,0,14.0,4.0,0.0,7.0,0.109375,14.0
3,1090,1756,11.0,5.0,sparql,1.0,21.0,2,org.apache.jena+jena-core-extension:gradle & org.apache.jena+jena-extension:gradle,gnagy/gradle-jena-plugin,master,776,,11.0,21.0,1,,0.0,0.0,0.0,0.0,0.0
6,194,1381,5148.0,648.0,sparql,13.0,5643.0,87,org.apache.jena+jena-core-filename:pom.xml & org.apache.jena+jena-filename:pom.xml,DanielCYLim/visallo,master,33,,5148.0,5643.0,1,,0.0,0.0,0.0,0.0,0.0
0,796,803,157.0,3.0,cypher,2.0,20.0,0,org.neo4j+neo4j-filename:pom.xml,javaprincess/GjT,master,803,,157.0,20.0,0,,0.0,0.0,0.0,0.0,0.0
97,8,1063,5242.0,2067.0,cypher,19.0,9608.0,34,org.neo4j+neo4j-filename:pom.xml,eclipse/jnosql,master,8,,5242.0,9608.0,0,,0.0,0.0,0.0,0.0,0.0
0,1552,1552,25.0,3.0,sparql,2.0,48.0,0,com.hp.hpl.jena+jena-filename:pom.xml & org.apache.jena+jena-filename:pom.xml,betehess/ontosudoku,master,1552,,25.0,48.0,1,1.0,1.0,0.0,1.0,0.3333333333333333,1.0
0,276,276,31.0,4.0,cypher,3.0,54.0,0,org.neo4j+neo4j-filename:pom.xml,oscarjz/cross-ride-java_OscarJuarez.patch,master,276,,31.0,54.0,0,,0.0,0.0,0.0,0.0,0.0
0,1156,1156,51.0,2.0,sparql,1.0,17.0,0,matsu+matsu-extension:gradle,Riyo-tokai/Zikanwari-M,master,1156,,51.0,17.0,1,,0.0,0.0,0.0,0.0,0.0
0,2147,2147,18.0,3.0,sparql,2.0,25.0,0,org.apache.jena+jena-core-filename:pom.xml & org.apache.jena+jena-filename:pom.xml & org.apache.jena+jena-arq-filename:pom.xml,andreasmartin/SparqlRestEndpoint,master,1934,,18.0,25.0,1,,0.0,0.0,0.0,0.0,0.0
0,1689,1690,48.0,4.0,cypher,1.0,68.0,0,org.neo4j+neo4j-filename:pom.xml & org.neo4j+cypher-filename:pom.xml,adwantgoutam/cmpe273-assignment2,master,14,,48.0,68.0,0,,0.0,0.0,0.0,0.0,0.0
0,1613,1674,251.0,11.0,sparql,2.0,103.0,0,org.apache.jena+jena-core-filename:pom.xml & org.apache.jena+jena-filename:pom.xml,dongfengwang/HDSW,master,1673,,251.0,103.0,1,4.0,1.0,0.0,3.0,0.36363636363636365,4.0
0,1670,1670,74.0,3.0,sparql,2.0,6.0,0,org.apache.jena+jena-filename:pom.xml & org.apache.jena+jena-fuseki-filename:pom.xml,InfotecMX/SemEndPoint,master,1670,,74.0,6.0,1,,0.0,0.0,0.0,0.0,0.0
0,796,831,102.0,20.0,sparql,4.0,130.0,0,com.hp.hpl.jena+jena-filename:pom.xml & org.apache.jena+jena-filename:pom.xml & com.hp.hpl.jena+arq-filename:pom.xml,Ivan-Alfer/JavaLes11,master,831,,102.0,130.0,1,,0.0,0.0,0.0,0.0,0.0
1,1356,1370,1129.0,32.0,cypher,3.0,106.0,2,org.neo4j+neo4j-filename:pom.xml,IraRe/library-backend-mongodb,master,1358,,1129.0,106.0,0,,0.0,0.0,0.0,0.0,0.0
0,1607,1748,171.0,163.0,sparql,6.0,239.0,0,org.apache.jena+apache-jena-filename:pom.xml & org.apache.jena+jena-filename:pom.xml,FTSRG-archive/4store-graph-driver,master,1604,,171.0,239.0,1,22.0,1.0,8.0,15.0,0.13496932515337423,22.0
0,853,854,7.0,5.0,sparql,2.0,11.0,0,org.openrdf.sesame+sesame-filename:pom.xml,turnguard/W3CDocsTriplification,master,854,,7.0,11.0,1,,0.0,0.0,0.0,0.0,0.0
0,1605,1607,771.0,3.0,cypher,2.0,3285.0,0,org.neo4j+neo4j-filename:pom.xml & org.neo4j+cypher-filename:pom.xml,SilvereyeITSolutions/EDMS-Producing-Jyoti-Project,master,1605,,771.0,3285.0,0,,0.0,0.0,0.0,0.0,0.0
0,312,313,19.0,4.0,cypher,1.0,46.0,0,org.neo4j+neo4j-filename:pom.xml,dasmo90/spring-boot-neo4j,master,312,,19.0,46.0,0,1.0,1.0,0.0,1.0,0.25,1.0
0,325,325,27.0,4.0,cypher,1.0,72.0,0,org.neo4j+neo4j-filename:pom.xml & org.neo4j+cypher-filename:pom.xml,octrends/prepcrm,master,325,,27.0,72.0,0,,0.0,0.0,0.0,0.0,0.0
0,1521,1522,65.0,4.0,cypher,2.0,17.0,0,org.neo4j+neo4j-filename:pom.xml & org.neo4j+cypher-filename:pom.xml,hugovin/ATM,master,1521,,65.0,17.0,0,,0.0,0.0,0.0,0.0,0.0
7,866,969,259.0,71.0,cypher,4.0,143.0,1,org.neo4j+neo4j-filename:pom.xml,albertodelazzari/flink-neo4j,master,14,,259.0,143.0,0,17.0,1.0,0.0,7.0,0.23943661971830985,17.0
0,1180,1181,574.0,3.0,cypher,1.0,488.0,0,org.neo4j+neo4j-filename:pom.xml & org.apache.servicemix.bundles+org.apache.servicemix.bundles.neo4j-filename:pom.xml & org.neo4j+cypher-filename:pom.xml,sarodaygit/myworkspace,master,1180,,574.0,488.0,0,,0.0,0.0,0.0,0.0,0.0
0,26,26,48.0,8.0,cypher,1.0,137.0,0,org.neo4j+neo4j-extension:gradle,mwolowyk/sprcom-hack-exambuddy,master,26,,48.0,137.0,0,,0.0,0.0,0.0,0.0,0.0
0,1725,1725,126.0,3.0,cypher,1.0,52.0,0,org.neo4j+neo4j-filename:pom.xml,anshulgupta04/grepperz,master,1725,,126.0,52.0,0,1.0,1.0,0.0,2.0,0.3333333333333333,1.0
0,232,317,3058.0,58.0,cypher,2.0,340.0,0,org.neo4j+neo4j-extension:gradle,a4l4e4x4/SoundStudioManagement,master,232,,3058.0,340.0,0,,0.0,0.0,0.0,0.0,0.0
0,1979,2211,15.0,8.0,cypher,1.0,8.0,0,org.neo4j+neo4j-filename:pom.xml,pstalenhoef/test,master,1979,,15.0,8.0,0,,0.0,0.0,0.0,0.0,0.0
0,1172,1172,173.0,25.0,cypher,3.0,715.0,0,org.neo4j+neo4j-filename:pom.xml & org.neo4j+cypher-filename:pom.xml,tahalz/gamgam,master,1172,,173.0,715.0,0,,0.0,0.0,0.0,0.0,0.0
0,1210,1221,93.0,15.0,cypher,2.0,92.0,0,org.neo4j+neo4j-extension:gradle,AndreasAbdi/graph,master,1221,,93.0,92.0,0,,0.0,0.0,0.0,0.0,0.0
7,455,525,26.0,22.0,cypher,1.0,112.0,0,org.neo4j+neo4j-filename:pom.xml,jakewins/boltalyzer,master,234,,26.0,112.0,0,,0.0,0.0,0.0,0.0,0.0
0,14,343,201.0,162.0,sparql,10.0,49.0,2,org.apache.jena+jena-filename:pom.xml,metadata101/dcat-ap1.1,master,14,,201.0,49.0,1,9.0,4.0,1.0,2.0,0.05555555555555555,9.0
0,169,172,93.0,3.0,sparql,1.0,68.0,0,org.eclipse.rdf4j+rdf4j-filename:pom.xml,hieuha29062017/btloop,master,169,,93.0,68.0,1,,0.0,0.0,0.0,0.0,0.0
3,1186,1593,21.0,16.0,cypher,4.0,58.0,1,org.neo4j+neo4j-filename:pom.xml,ssando/crawl4neo,master,1057,,21.0,58.0,0,,0.0,0.0,0.0,0.0,0.0
0,727,727,10.0,7.0,cypher,1.0,5.0,0,org.neo4j+neo4j-extension:gradle,alokawi/working-with-neo4j-graphs,master,727,,10.0,5.0,0,,0.0,0.0,0.0,0.0,0.0
0,181,181,5606.0,2.0,cypher,1.0,25232.0,0,org.neo4j+neo4j-filename:pom.xml & org.neo4j.doc+neo4j-filename:pom.xml,CsquareC2/Spring-Demo,master,181,,5606.0,25232.0,0,,0.0,0.0,0.0,0.0,0.0
3,845,2625,425.0,244.0,sparql,5.0,2172.0,2,org.apache.jena+jena-filename:pom.xml,miguel76/SWOWS,master,259,,425.0,2172.0,1,25.0,2.0,32.0,1.0,0.10245901639344263,25.0
0,589,712,526.0,28.0,cypher,3.0,747.0,0,org.neo4j+neo4j-filename:pom.xml,bytatech/Doctor-Assist,master,712,,526.0,747.0,0,,0.0,0.0,0.0,0.0,0.0
0,985,985,30.0,6.0,cypher,1.0,119.0,0,org.neo4j+neo4j-filename:pom.xml,Keertiraj/project-planner,master,985,,30.0,119.0,0,,0.0,0.0,0.0,0.0,0.0
0,660,691,163.0,43.0,cypher,3.0,189.0,0,org.neo4j+cypher-extension:gradle & org.neo4j+neo4j-cypher-extension:gradle & org.neo4j+neo4j-extension:gradle,aveuiller/HarissaMetrics,master,354,,163.0,189.0,0,1.0,1.0,0.0,1.0,0.023255813953488372,1.0
0,1710,1799,386.0,83.0,sparql,4.0,1306.0,0,org.apache.jena+jena-filename:pom.xml & org.apache.jena+jena-arq-filename:pom.xml,Sebastian-Fischer/PrivIoT,master,1742,,386.0,1306.0,1,5.0,2.0,0.0,4.0,0.060240963855421686,5.0
0,546,547,6.0,20.0,sparql,3.0,35.0,0,org.apache.jena+apache-jena-filename:pom.xml & org.apache.jena+jena-filename:pom.xml,tarcisiosouza/jsonreaderhdfs,master,547,,6.0,35.0,1,,0.0,0.0,0.0,0.0,0.0
0,1798,1798,75.0,2.0,cypher,1.0,204.0,0,org.neo4j+neo4j-filename:pom.xml,Grooblesign/FamilyHistory,master,1798,,75.0,204.0,0,,0.0,0.0,0.0,0.0,0.0
0,19,593,212.0,21.0,sparql,1.0,1553.0,0,com.hp.hpl.jena+jena-filename:pom.xml & org.apache.jena+jena-filename:pom.xml,CDLUC3/mrt-inventory,master,19,,212.0,1553.0,1,,0.0,0.0,0.0,0.0,0.0
1,1233,1242,85.0,11.0,cypher,2.0,135.0,0,org.neo4j+neo4j-filename:pom.xml,Taalmonsters/WhiteLab2.0-Importer,master,1230,,85.0,135.0,0,,0.0,0.0,0.0,0.0,0.0
1,2783,2819,1739.0,99.0,cypher,3.0,947.0,0,org.neo4j+neo4j-filename:pom.xml,akollegger/trivial-graph,master,1865,,1739.0,947.0,0,3.0,1.0,0.0,1.0,0.030303030303030304,3.0
0,414,415,10.0,4.0,cypher,1.0,31.0,0,org.neo4j+neo4j-filename:pom.xml,Retroperspect/DBEX7-KFS,master,414,,10.0,31.0,0,1.0,1.0,0.0,10.0,0.25,1.0
0,953,1043,544.0,43.0,cypher,1.0,300.0,0,org.neo4j+neo4j-filename:pom.xml,indie21/play_spring_cloud,master,1029,,544.0,300.0,0,,0.0,0.0,0.0,0.0,0.0
1,987,2441,20.0,93.0,sparql,7.0,61.0,7,org.apache.jena+jena-core-filename:pom.xml & org.apache.jena+jena-filename:pom.xml,ioos/phenomena,master,1225,,20.0,61.0,1,,0.0,0.0,0.0,0.0,0.0
0,1085,1013,8276.0,13137.0,sparql,43.0,21578.0,0,org.apache.jena+jena-filename:pom.xml,npmcdn-to-unpkg-bot/mycore,master,988,,8276.0,21578.0,1,,0.0,0.0,0.0,0.0,0.0
0,2070,2113,72.0,9.0,sparql,1.0,252.0,0,org.apache.jena+jena-core-filename:pom.xml & org.apache.jena+jena-filename:pom.xml & org.apache.jena+jena-arq-filename:pom.xml,linkTDP/RDFstruct,master,2070,,72.0,252.0,1,2.0,1.0,0.0,4.0,0.2222222222222222,2.0
1,805,1671,179.0,195.0,cypher,7.0,577.0,0,org.neo4j+neo4j-filename:pom.xml,bpziegler/MavenTest,master,1232,,179.0,577.0,0,,0.0,0.0,0.0,0.0,0.0
0,2101,2105,683.0,22.0,sparql,2.0,175.0,0,org.openrdf.sesame+sesame-filename:pom.xml,gomezgoiri/rio-clp,master,2009,,683.0,175.0,1,,0.0,0.0,0.0,0.0,0.0
3,223,567,43.0,9.0,sparql,2.0,72.0,0,org.apache.jena+jena-filename:pom.xml,mmeimaris/raxonDB,master,152,,43.0,72.0,1,,0.0,0.0,0.0,0.0,0.0
0,493,493,4431.0,4411.0,cypher,377.0,14096.0,0,org.neo4j+neo4j-filename:pom.xml,MrLisongbo/zeppelin,master,493,,4431.0,14096.0,0,1.0,1.0,0.0,4.0,0.00022670596236681024,1.0
0,2151,2151,4805.0,2.0,sparql,1.0,9446.0,2,org.openrdf.sesame+sesame-filename:pom.xml,foxerfly/openkm,master,1846,,4805.0,9446.0,1,,0.0,0.0,0.0,0.0,0.0
0,1634,1635,6.0,6.0,cypher,1.0,11.0,0,org.neo4j+neo4j-extension:gradle,ivanarrizabalaga/metrics-processor,master,1634,,6.0,11.0,0,,0.0,0.0,0.0,0.0,0.0
0,1178,1302,314.0,18.0,sparql,2.0,45.0,0,org.apache.jena+jena-filename:pom.xml,mgarchery/SemanticExtractor,master,1178,,314.0,45.0,1,2.0,1.0,0.0,2.0,0.1111111111111111,2.0
0,254,268,45.0,20.0,cypher,1.0,56.0,0,org.neo4j+neo4j-filename:pom.xml,jaziel/nzpost_coding_exercise,master,266,,45.0,56.0,0,,0.0,0.0,0.0,0.0,0.0
0,1654,1675,50.0,35.0,cypher,2.0,39.0,0,org.neo4j+neo4j-filename:pom.xml & org.neo4j+cypher-filename:pom.xml,guriyan911/Workers,master,1654,,50.0,39.0,0,,0.0,0.0,0.0,0.0,0.0
1,1675,1678,2468.0,8.0,cypher,1.0,5552.0,0,org.neo4j+neo4j-filename:pom.xml & org.neo4j+cypher-filename:pom.xml,NLCR/NDK-validator-2012-legacy,master,841,,2468.0,5552.0,0,,0.0,0.0,0.0,0.0,0.0
0,2172,2172,108.0,18.0,sparql,3.0,167.0,0,org.apache.jena+jena-filename:pom.xml & org.apache.jena+jena-larq-filename:pom.xml & org.apache.jena+jena-iri-filename:pom.xml & org.apache.jena+jena-core-filename:pom.xml & org.apache.jena+jena-arq-filename:pom.xml,cpatrick/QI-Bench-Java-API,master,1988,,108.0,167.0,1,,0.0,0.0,0.0,0.0,0.0
0,722,723,168.0,10.0,cypher,1.0,130.0,0,org.neo4j+neo4j-filename:pom.xml & org.neo4j+neo4j-cypher-filename:pom.xml & org.neo4j+neo4j-cypher-dsl-filename:pom.xml & org.neo4j+cypher-filename:pom.xml,linlinsiy/springMVCDemo-spring3.2,master,723,,168.0,130.0,0,,0.0,0.0,0.0,0.0,0.0
0,628,1794,1869.0,1407.0,sparql,7.0,4630.0,2,org.openrdf.sesame+sesame-filename:pom.xml & com.hp.hpl.jena+jena-filename:pom.xml & org.apache.jena+jena-filename:pom.xml,edoweb/regal-import,master,1559,,1869.0,4630.0,1,28.0,1.0,0.0,4.0,0.01990049751243781,28.0
0,5,9,44.0,12.0,cypher,1.0,146.0,0,org.neo4j+neo4j-extension:gradle,jasonnowlin/springboot-jpa-neo4j-myimdb,master,5,,44.0,146.0,0,,0.0,0.0,0.0,0.0,0.0
0,971,971,24.0,6.0,cypher,2.0,18.0,0,org.neo4j+neo4j-filename:pom.xml,yujiorama/example,master,971,,24.0,18.0,0,,0.0,0.0,0.0,0.0,0.0
0,112,226,21.0,3.0,cypher,2.0,21.0,1,org.neo4j+neo4j-filename:pom.xml,Aggidevara/neo4j-demo,master,226,,21.0,21.0,0,,0.0,0.0,0.0,0.0,0.0
63,98,2564,3760.0,1893.0,sparql,43.0,6751.0,46,org.eclipse.rdf4j+rdf4j-filename:pom.xml,apache/any23,master,13,,3760.0,6751.0,1,,0.0,0.0,0.0,0.0,0.0
0,560,567,7.0,8.0,sparql,1.0,6.0,0,org.eclipse.rdf4j+rdf4j-filename:pom.xml,morostr/rdf4jcli,master,560,,7.0,6.0,1,,0.0,0.0,0.0,0.0,0.0
0,686,686,7.0,3.0,cypher,1.0,12.0,0,org.neo4j+neo4j-filename:pom.xml,pmobrien/neo-tester,master,686,,7.0,12.0,0,,0.0,0.0,0.0,0.0,0.0
0,1070,1357,350.0,93.0,sparql,2.0,2076.0,0,com.hp.hpl.jena+jena-filename:pom.xml & org.apache.jena+jena-filename:pom.xml & org.apache.jena+jena-iri-filename:pom.xml & com.hp.hpl.jena+arq-filename:pom.xml & org.apache.jena+jena-core-filename:pom.xml & org.apache.jena+jena-arq-filename:pom.xml,SmartDeveloperHub/sdh-curator-connector,master,1070,,350.0,2076.0,1,15.0,1.0,13.0,0.0,0.16129032258064516,15.0
1,1051,1084,743.0,17.0,cypher,1.0,416.0,1,org.neo4j+neo4j-filename:pom.xml,jubenite/demo-online-shop,master,1047,,743.0,416.0,0,,0.0,0.0,0.0,0.0,0.0
1,212,234,39.0,8.0,sparql,3.0,63.0,0,org.apache.jena+jena-core-extension:gradle & org.apache.jena+jena-arq-extension:gradle & org.apache.jena+jena-extension:gradle,brinxmat/caramel,master,191,,39.0,63.0,1,1.0,1.0,1.0,0.0,0.125,1.0
0,2065,2109,216.0,22.0,sparql,2.0,191.0,0,org.openrdf.sesame+sesame-filename:pom.xml & org.openrdf.sesame+sesame-queryresultio-sparqljson-filename:pom.xml & org.openrdf.sesame+sesame-queryparser-sparql-filename:pom.xml & org.openrdf.openrdf.sesame+sesame-queryparser-sparql-filename:pom.xml,LaurensRietveld/lena,master,2065,,216.0,191.0,1,3.0,1.0,0.0,3.0,0.13636363636363635,3.0
0,93,322,290.0,11.0,cypher,3.0,318.0,0,org.neo4j+neo4j-filename:pom.xml,scsosna99/bbtxn,master,93,,290.0,318.0,0,,0.0,0.0,0.0,0.0,0.0
0,2244,2277,123.0,127.0,sparql,3.0,341.0,1,org.apache.jena+apache-jena-filename:pom.xml & org.apache.jena+jena-filename:pom.xml,lahabana/tdt4215,master,1861,,123.0,341.0,1,,0.0,0.0,0.0,0.0,0.0
1,802,1541,1851.0,29.0,sparql,2.0,402.0,1,com.hp.hpl.jena+jena-filename:pom.xml,powerofpi/FlowMiner,master,850,,1851.0,402.0,1,,0.0,0.0,0.0,0.0,0.0
0,739,739,769.0,50.0,cypher,3.0,1253.0,0,org.neo4j+neo4j-filename:pom.xml & org.neo4j+neo4j-cypher-filename:pom.xml & org.neo4j+neo4j-cypher-dsl-filename:pom.xml & org.neo4j+cypher-filename:pom.xml,maverick98/impensa,master,739,,769.0,1253.0,0,,0.0,0.0,0.0,0.0,0.0
0,1738,1741,95.0,4.0,cypher,1.0,10.0,0,org.neo4j+neo4j-filename:pom.xml,nvhoang2/FindPathDemo,master,1741,,95.0,10.0,0,,0.0,0.0,0.0,0.0,0.0
0,1002,1002,12.0,5.0,cypher,2.0,21.0,0,org.neo4j+neo4j-filename:pom.xml,armdev/sdn-spring-boot,master,1002,,12.0,21.0,0,,0.0,0.0,0.0,0.0,0.0
0,293,293,5391.0,2.0,cypher,1.0,23344.0,0,org.neo4j+neo4j-filename:pom.xml & org.neo4j.doc+neo4j-filename:pom.xml,0574MisterXu/spring-boot-2.0.0.RELEASE,master,293,,5391.0,23344.0,0,,0.0,0.0,0.0,0.0,0.0
231,5,2228,3545.0,3854.0,sparql,90.0,14116.0,97,org.apache.jena+jena-core-extension:gradle & org.apache.jena+jena-arq-extension:gradle & org.apache.jena+jena-extension:gradle & org.apache.jena+jena-iri-extension:gradle,lindenb/jvarkit,master,1,,3545.0,14116.0,1,4.0,1.0,0.0,2.0,0.0010378827192527244,4.0
16,58,1603,620.0,59.0,cypher,3.0,381.0,106,org.neo4j+neo4j-filename:pom.xml,slgobinath/Java-Helps-Java,master,58,,620.0,381.0,0,1.0,1.0,0.0,1.0,0.01694915254237288,1.0
1,1407,1411,34.0,2.0,cypher,1.0,63.0,1,org.neo4j+neo4j-filename:pom.xml & org.neo4j+cypher-filename:pom.xml,arahansa/springdata_elastic,master,1332,,34.0,63.0,0,,0.0,0.0,0.0,0.0,0.0
1,1161,1699,15.0,44.0,sparql,4.0,20.0,1,org.apache.stanbol+org.apache.stanbol-filename:pom.xml,fusepoolP3/p3-webid-proxy,master,1161,,15.0,20.0,1,,0.0,0.0,0.0,0.0,0.0
0,1305,1307,17.0,4.0,cypher,2.0,23.0,0,org.neo4j+neo4j-filename:pom.xml & org.neo4j+cypher-filename:pom.xml,nchime/daemonTest,master,1307,,17.0,23.0,0,,0.0,0.0,0.0,0.0,0.0
0,1079,1125,21.0,41.0,sparql,1.0,27.0,0,org.openrdf.sesame+sesame-filename:pom.xml & org.openrdf.sesame+sesame-repository-sparql-filename:pom.xml,data-science-hub/hubber,master,1118,,21.0,27.0,1,3.0,1.0,0.0,2.0,0.07317073170731707,3.0
4,90,415,82.0,63.0,cypher,7.0,335.0,0,org.neo4j+neo4j-filename:pom.xml,SmartsquareGmbH/kickchain,master,66,,82.0,335.0,0,,0.0,0.0,0.0,0.0,0.0
0,1100,1170,322.0,280.0,cypher,15.0,653.0,0,org.neo4j+neo4j-filename:pom.xml,SWEHashiSG/hashi,master,1142,,322.0,653.0,0,,0.0,0.0,0.0,0.0,0.0
0,862,961,722.0,130.0,cypher,1.0,1122.0,0,org.neo4j+neo4j-filename:build.xml,MicheledG/DP2_assignments,master,529,,722.0,1122.0,0,,0.0,0.0,0.0,0.0,0.0
0,477,484,19.0,22.0,sparql,2.0,41.0,0,org.apache.jena+jena-core-filename:pom.xml & org.apache.jena+jena-filename:pom.xml & org.apache.jena+jena-arq-filename:pom.xml,ElersA/UngooglableProject,master,483,,19.0,41.0,1,2.0,1.0,0.0,1.0,0.09090909090909091,2.0
0,93,137,60.0,14.0,sparql,3.0,139.0,0,org.apache.jena+jena-filename:pom.xml,sandrellaella/architecture-cnl,master,89,,60.0,139.0,1,,0.0,0.0,0.0,0.0,0.0
0,365,365,7.0,3.0,cypher,1.0,8.0,0,org.neo4j+neo4j-extension:gradle,adam-cowley/apoc-temporal,master,365,,7.0,8.0,0,,0.0,0.0,0.0,0.0,0.0
0,1743,1743,142.0,225.0,cypher,13.0,142.0,0,org.neo4j+neo4j-filename:pom.xml,sarwarbhuiyan/example-spring-rest,master,1743,,142.0,142.0,0,,0.0,0.0,0.0,0.0,0.0
0,823,823,2858.0,2.0,cypher,1.0,1232.0,0,org.neo4j+neo4j-extension:gradle,johnvincentio/repo-sts,master,823,,2858.0,1232.0,0,,0.0,0.0,0.0,0.0,0.0
0,1020,1029,149.0,12.0,sparql,2.0,327.0,0,org.apache.marmotta+marmotta-ldcache-file-filename:pom.xml & org.apache.marmotta+marmotta-ldcache-kiwi-filename:pom.xml & org.apache.marmotta+marmotta-ldcache-common-filename:pom.xml & org.apache.marmotta+marmotta-sparql-filename:pom.xml & org.apache.marmotta+marmotta-filename:pom.xml,jefferywang0106/2016-08-17,master,1029,,149.0,327.0,1,,0.0,0.0,0.0,0.0,0.0
0,635,762,31.0,9.0,sparql,1.0,62.0,0,org.apache.jena+jena-core-filename:pom.xml & org.apache.jena+jena-filename:pom.xml,Tpt/CARL,master,762,,31.0,62.0,1,,0.0,0.0,0.0,0.0,0.0
0,904,904,273.0,5.0,sparql,2.0,57.0,0,com.hp.hpl.jena+jena-filename:pom.xml & org.apache.jena+jena-filename:pom.xml & com.hp.hpl.jena+arq-filename:pom.xml,NataliaDiaz/Twista,master,904,,273.0,57.0,1,1.0,1.0,2.0,7.0,0.2,1.0
0,1038,1041,15.0,10.0,cypher,2.0,8.0,0,org.neo4j+neo4j-extension:gradle,Shinsuke-Abe/neo4j-udp-work,master,1038,,15.0,8.0,0,,0.0,0.0,0.0,0.0,0.0
1,602,928,169.0,84.0,sparql,4.0,244.0,2,org.eclipse.rdf4j+rdf4j-filename:pom.xml & org.eclipse.rdf4j+rdf4j-repository-sparql-filename:pom.xml,cmader/OORI,master,590,,169.0,244.0,1,1.0,1.0,0.0,1.0,0.011904761904761904,1.0
0,820,839,74.0,19.0,sparql,4.0,148.0,0,org.apache.jena+jena-core-filename:pom.xml & org.apache.jena+jena-filename:pom.xml & org.apache.jena+jena-arq-filename:pom.xml,yashkhatri/adaptor_shacl,include_rdf_validator,831,,74.0,148.0,1,,0.0,0.0,0.0,0.0,0.0
0,1298,1476,63.0,6.0,cypher,3.0,82.0,0,org.neo4j+neo4j-filename:pom.xml,TECH-FDD/prueba,master,1476,,63.0,82.0,0,,0.0,0.0,0.0,0.0,0.0
0,1445,1447,33.0,4.0,cypher,1.0,18.0,0,org.neo4j+neo4j-filename:pom.xml,maxdemarzi/neo_bench,master,1445,,33.0,18.0,0,,0.0,0.0,0.0,0.0,0.0
0,62,62,372.0,3.0,sparql,2.0,462.0,0,org.apache.jena+jena-filename:pom.xml,feiyucq/cumt-semantic-demo,master,62,,372.0,462.0,1,,0.0,0.0,0.0,0.0,0.0
0,441,1683,140.0,36.0,cypher,2.0,151.0,0,org.neo4j+neo4j-filename:pom.xml & org.neo4j+neo4j-extension:gradle,kalpas/insta,master,441,,140.0,151.0,0,,0.0,0.0,0.0,0.0,0.0
0,859,1812,449.0,130.0,sparql,3.0,1141.0,0,org.apache.jena+jena-filename:pom.xml,reisners/codings,master,950,,449.0,1141.0,1,2.0,1.0,0.0,27.0,0.015384615384615385,2.0
23,995,1768,382.0,82.0,cypher,4.0,293.0,39,org.neo4j+neo4j-filename:pom.xml,joshlong/microservices-lab,master,513,,382.0,293.0,0,,0.0,0.0,0.0,0.0,0.0
10,211,1551,195.0,248.0,sparql,5.0,1460.0,4,org.apache.jena+jena-filename:pom.xml,Innovimax-SARL/QuiXDM,master,182,,195.0,1460.0,1,,0.0,0.0,0.0,0.0,0.0
0,343,345,14.0,5.0,cypher,2.0,12.0,0,org.neo4j+neo4j-filename:pom.xml,xiao2c/Neo4jCn56,master,343,,14.0,12.0,0,,0.0,0.0,0.0,0.0,0.0
0,117,117,15.0,9.0,cypher,2.0,27.0,0,org.neo4j+neo4j-filename:pom.xml,udayn612/Neo4j-springboot-POC,master,117,,15.0,27.0,0,,0.0,0.0,0.0,0.0,0.0
0,258,258,9.0,4.0,cypher,2.0,39.0,0,org.neo4j+neo4j-filename:pom.xml,RafaelaRamos/Neo4J,master,258,,9.0,39.0,0,2.0,1.0,0.0,4.0,0.5,2.0
0,268,268,66.0,2.0,cypher,1.0,33.0,0,org.neo4j+neo4j-extension:gradle,s4got10dev/imdb-search,master,98,,66.0,33.0,0,,0.0,0.0,0.0,0.0,0.0
1,198,1553,111.0,43.0,sparql,8.0,146.0,2,org.apache.jena+jena-filename:pom.xml,JULIELab/jufit,master,198,,111.0,146.0,1,,0.0,0.0,0.0,0.0,0.0
1,3206,3206,3.0,2.0,cypher,1.0,2.0,0,org.neo4j+neo4j-filename:pom.xml,protocol7/neo4j-demo,master,1946,,3.0,2.0,0,,0.0,0.0,0.0,0.0,0.0
8,176,254,30.0,27.0,cypher,3.0,45.0,0,org.neo4j+neo4j-filename:pom.xml,michael-simons/neo4j-reactive-java-client,master,33,,30.0,45.0,0,6.0,2.0,0.0,3.0,0.2222222222222222,6.0
1,42,1702,22.0,61.0,sparql,1.0,59.0,0,org.eclipse.rdf4j+rdf4j-filename:pom.xml,tkuhn/nanopub-monitor,master,42,,22.0,59.0,1,,0.0,0.0,0.0,0.0,0.0
0,380,386,26.0,4.0,cypher,3.0,56.0,0,org.neo4j+neo4j-filename:pom.xml,DatabaseGroup9/parseMaster,master,380,,26.0,56.0,0,,0.0,0.0,0.0,0.0,0.0
1,330,330,26.0,3.0,cypher,1.0,148.0,0,org.neo4j+neo4j-filename:pom.xml,starkdg/mvptree-graphdb,master,328,,26.0,148.0,0,,0.0,0.0,0.0,0.0,0.0
0,620,694,410.0,19.0,cypher,3.0,264.0,0,org.neo4j+neo4j-filename:pom.xml & org.neo4j+neo4j-cypher-filename:pom.xml & org.neo4j+cypher-filename:pom.xml,UCABsistencia/WSUcabsistencia,master,694,,410.0,264.0,0,4.0,2.0,0.0,11.0,0.21052631578947367,4.0
